,id.y,fold,gene,ID_geneid,DESCRIPTION,cell_id,det_filename,det_plate,det_well,pert_batch_internal_compound_enumerator,pert_batch_internal_replicate,pert_desc,pert_dose,condition,pert_dose_unit,pert_id,pert_time,pert_time_unit,pert_type,pert_vehicle,provenance_code
5613,P-M7-D00017,-0.4681,ATAD2,29028,"ATPase family, AAA domain containing 2",MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5614,P-M7-D00017,1.4676,NUFIP2,57532,nuclear fragile X mental retardation protein interacting protein 2,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5615,P-M7-D00017,-0.4147,RBBP6,5930,retinoblastoma binding protein 6,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5616,P-M7-D00017,-0.3612,CASC3,22794,cancer susceptibility candidate 3,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5617,P-M7-D00017,0.2777,GPALPP1,55425,GPALPP motifs containing 1,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5618,P-M7-D00017,0.1253,CCNYL1,151195,cyclin Y-like 1,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5619,P-M7-D00017,5.6633,NFATC2IP,84901,"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 interacting protein",MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5620,P-M7-D00017,-0.03511,RNF169,254225,ring finger protein 169,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5621,P-M7-D00017,-0.2424,ZNF740,283337,zinc finger protein 740,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5622,P-M7-D00017,-0.2147,DDX54,79039,DEAD (Asp-Glu-Ala-Asp) box polypeptide 54,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5623,P-M7-D00017,-0.5893,ATXN2L,11273,ataxin 2-like,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5624,P-M7-D00017,-0.09165,ATRIP,84126,ATR interacting protein,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5625,P-M7-D00017,1.1653,DPF2,5977,"D4, zinc and double PHD fingers family 2",MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5626,P-M7-D00017,-0.0564,SMARCC1,6599,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1",MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5627,P-M7-D00017,0.4003,KHSRP,8570,KH-type splicing regulatory protein,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5628,P-M7-D00017,0.2518,SH3KBP1,30011,SH3-domain kinase binding protein 1,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5629,P-M7-D00017,0.2776,CHAMP1,283489,chromosome alignment maintaining phosphoprotein 1,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5630,P-M7-D00017,-0.2172,RBM14,10432,RNA binding motif protein 14,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5631,P-M7-D00017,1.0808,ALS2,57679,amyotrophic lateral sclerosis 2 (juvenile),MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5632,P-M7-D00017,0.2703,PPP1R10,5514,"protein phosphatase 1, regulatory subunit 10",MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5633,P-M7-D00017,-1.6629,TPX2,22974,"TPX2, microtubule-associated",MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5634,P-M7-D00017,0.4208,RSF1,51773,remodeling and spacing factor 1,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5635,P-M7-D00017,-0.04289,WAC,51322,WW domain containing adaptor with coiled-coil,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5636,P-M7-D00017,-0.4197,UBE2O,63893,ubiquitin-conjugating enzyme E2O,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5637,P-M7-D00017,0.2113,WDR26,80232,WD repeat domain 26,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5638,P-M7-D00017,-0.4016,ANLN,54443,"anillin, actin binding protein",MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5639,P-M7-D00017,0.8275,NANS,54187,N-acetylneuraminic acid synthase,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5640,P-M7-D00017,-0.02967,TERF2IP,54386,"telomeric repeat binding factor 2, interacting protein",MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5641,P-M7-D00017,-0.07,LRWD1,222229,leucine-rich repeats and WD repeat domain containing 1,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5642,P-M7-D00017,0.3787,LIMA1,51474,LIM domain and actin binding 1,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5643,P-M7-D00017,0.2553,LIMA1,51474,LIM domain and actin binding 1,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5644,P-M7-D00017,-0.1133,GPATCH8,23131,G patch domain containing 8,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5645,P-M7-D00017,1.2524,MAP3K2,10746,mitogen-activated protein kinase kinase kinase 2,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5646,P-M7-D00017,0.4362,THRAP3,9967,thyroid hormone receptor associated protein 3,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5647,P-M7-D00017,-1.0924,PRRC2C,23215,proline-rich coiled-coil 2C,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5648,P-M7-D00017,0.3876,MARK2,2011,MAP/microtubule affinity-regulating kinase 2,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5649,P-M7-D00017,0.1812,PRRC2C,23215,proline-rich coiled-coil 2C,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5650,P-M7-D00017,-0.3129,CDK1,983,cyclin-dependent kinase 1,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5651,P-M7-D00017,-0.1526,TMPO,7112,thymopoietin,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5652,P-M7-D00017,-1.4837,NOLC1,9221,nucleolar and coiled-body phosphoprotein 1,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5653,P-M7-D00017,-0.2493,PLEC,5339,plectin,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5654,P-M7-D00017,-1.2547,PLEC,5339,plectin,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5655,P-M7-D00017,-0.4803,SRRM2,23524,serine/arginine repetitive matrix 2,MCF7,MCF7-Rep2-01_anisomycin_01,P100_0001,A02,1,2,anisomycin,15,anisomycin 15um,um,BRD-K82261406,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5656,P-M7-D00019,-0.1224,DYRK1A,1859,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5657,P-M7-D00019,-0.4287,RPS6KA3,6197,"ribosomal protein S6 kinase, 90kDa, polypeptide 3",MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5658,P-M7-D00019,0.2584,HN1,51155,hematological and neurological expressed 1,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5659,P-M7-D00019,0.01244,ZC3HC1,51530,"zinc finger, C3HC-type containing 1",MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5660,P-M7-D00019,0.4746,NCOR2,9612,nuclear receptor corepressor 2,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5661,P-M7-D00019,0.004,UHRF1BP1L,23074,UHRF1 binding protein 1-like,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5662,P-M7-D00019,0.7872,OCIAD1,54940,OCIA domain containing 1,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5663,P-M7-D00019,0.1247,PDPK1,5170,3-phosphoinositide dependent protein kinase 1,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5664,P-M7-D00019,0.4683,ABI1,10006,abl-interactor 1,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5665,P-M7-D00019,-0.286,WDR20,91833,WD repeat domain 20,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5666,P-M7-D00019,0.7818,MAP4,4134,microtubule-associated protein 4,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5667,P-M7-D00019,0.04678,RBM17,84991,RNA binding motif protein 17,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5668,P-M7-D00019,0.8211,IQGAP3,128239,IQ motif containing GTPase activating protein 3,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5669,P-M7-D00019,-0.092,FAM129B,64855,"family with sequence similarity 129, member B",MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5670,P-M7-D00019,0.07844,TMSB4X,7114,"thymosin beta 4, X-linked",MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5671,P-M7-D00019,-1.8832,TMSB4X,7114,"thymosin beta 4, X-linked",MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5672,P-M7-D00019,-0.6032,CLTA,1211,"clathrin, light chain A",MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5673,P-M7-D00019,0.07356,SYNRG,11276,"synergin, gamma",MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5674,P-M7-D00019,-0.0007079,ZC3H14,79882,zinc finger CCCH-type containing 14,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5675,P-M7-D00019,0.04678,PFKP,5214,"phosphofructokinase, platelet",MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5676,P-M7-D00019,0.2836,LARP4B,23185,"La ribonucleoprotein domain family, member 4B",MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5677,P-M7-D00019,-0.446,HAT1,8520,histone acetyltransferase 1,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5678,P-M7-D00019,0.1523,MAP3K7,6885,mitogen-activated protein kinase kinase kinase 7,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5679,P-M7-D00019,-0.358,SRRM1,10250,serine/arginine repetitive matrix 1,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5680,P-M7-D00019,-0.7887,BRD4,23476,bromodomain containing 4,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5681,P-M7-D00019,0.4557,KIF4A,24137,kinesin family member 4A,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5682,P-M7-D00019,-0.2994,KIAA0930,23313,KIAA0930,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5683,P-M7-D00019,-1.7417,DHX16,8449,DEAH (Asp-Glu-Ala-His) box polypeptide 16,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5684,P-M7-D00019,-0.2448,BRAF,673,"B-Raf proto-oncogene, serine/threonine kinase",MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5685,P-M7-D00019,0.5605,FOSL2,2355,FOS-like antigen 2,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5686,P-M7-D00019,-0.8544,FOSL2,2355,FOS-like antigen 2,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5687,P-M7-D00019,-0.02467,JUND,3727,jun D proto-oncogene,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5688,P-M7-D00019,0.2528,RPL12,6136,ribosomal protein L12,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5689,P-M7-D00019,-0.6589,NUP214,8021,nucleoporin 214kDa,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5690,P-M7-D00019,0.6708,EIF4A3,9775,eukaryotic translation initiation factor 4A3,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5691,P-M7-D00019,-0.4247,EIF4A3,9775,eukaryotic translation initiation factor 4A3,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5692,P-M7-D00019,-0.2809,TMPO,7112,thymopoietin,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5693,P-M7-D00019,0.4884,PRRC2A,7916,proline-rich coiled-coil 2A,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5694,P-M7-D00019,0.4611,FASN,2194,fatty acid synthase,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5695,P-M7-D00019,-1.3909,FASN,2194,fatty acid synthase,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5696,P-M7-D00019,0.6331,FAM76B,143684,"family with sequence similarity 76, member B",MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5697,P-M7-D00019,-1.1637,AHNAK,79026,AHNAK nucleoprotein,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5698,P-M7-D00019,0.1768,PAK2,5062,p21 protein (Cdc42/Rac)-activated kinase 2,MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5699,P-M7-D00019,-0.09478,RPS6KA1,6195,"ribosomal protein S6 kinase, 90kDa, polypeptide 1",MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
5700,P-M7-D00019,0.04922,RPS6KA1,6195,"ribosomal protein S6 kinase, 90kDa, polypeptide 1",MCF7,MCF7-Rep2-03_chlortetracycline_01,P100_0001,C02,3,2,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
